empresa,ejercicio,documento,tipo_doc,almacen,orden,descripcion,clv_man,facturado,empresa_id,almacen_id,documento_id,name
1,2023,23000493,EC,1,2,S/COD. 77011110,,1,1,1_1,1_1_EC_23000493,1_1_EC_23000493_2_1
1,2023,23000452,EC,1,2,PT-709108...............................NUEVO,,1,1,1_1,1_1_EC_23000452,1_1_EC_23000452_2_1
1,2023,23000456,EC,1,2,PT-367356,,1,1,1_1,1_1_EC_23000456,1_1_EC_23000456_2_1
1,2023,23000456,EC,1,4,PT-327957,,1,1,1_1,1_1_EC_23000456,1_1_EC_23000456_4_1
1,2023,23000454,EC,1,2,TOP CABLE POWERFLEX RV-K,,1,1,1_1,1_1_EC_23000454,1_1_EC_23000454_2_1
1,2023,23000454,EC,1,3,S/ART. 145134,,1,1,1_1,1_1_EC_23000454,1_1_EC_23000454_3_1
1,2023,23000457,EC,1,1,"UNEX 2221-0 BRIDA USO EXTERIOR 2,5x101 NEGRA",,1,1,1_1,1_1_EC_23000457,1_1_EC_23000457_1_1
1,2023,23000457,EC,1,2,"UNEX 22331-0 BRIDA USO EXTERIOR 3,6x142 NEGRA",,1,1,1_1,1_1_EC_23000457,1_1_EC_23000457_2_1
1,2023,23000457,EC,1,3,"UNEX 2225-0 BRIDA USO EXTERIOR 2,5x190 NEGRA",,1,1,1_1,1_1_EC_23000457,1_1_EC_23000457_3_1
1,2023,23000457,EC,1,4,"UNEX 22371-0 BRIDA USO EXTERIOR 3,65x279 NEGRA",,1,1,1_1,1_1_EC_23000457,1_1_EC_23000457_4_1
1,2023,23000437,EC,1,2,S/REF. 9679H,,1,1,1_1,1_1_EC_23000437,1_1_EC_23000437_2_1
1,2023,23000318,PC,1,2,S/REF. 10709H.........................NUEVO,,0,1,1_1,1_1_PC_23000318,1_1_PC_23000318_2_1
1,2023,23000464,EC,1,2,S/ART. I24008,,1,1,1_1,1_1_EC_23000464,1_1_EC_23000464_2_1
1,2023,23000324,PC,1,2,10 tubos de 6000mm,,0,1,1_1,1_1_PC_23000324,1_1_PC_23000324_2_1
1,2023,23000324,PC,1,4,3 barras de 3000mm,,0,1,1_1,1_1_PC_23000324,1_1_PC_23000324_4_1
1,2023,23000604,SV,1,2,5MT CABLE,,1,1,1_1,1_1_SV_23000604,1_1_SV_23000604_2_1
1,2023,23000413,EC,1,2,INACTIVO 300,,1,1,1_1,1_1_EC_23000413,1_1_EC_23000413_2_1
1,2023,23000595,SV,1,2,REF. 1C95.9117015*OP1,,1,1,1_1,1_1_SV_23000595,1_1_SV_23000595_2_1
1,2023,23000590,SV,1,2,"ARO METALICO, ACABADO EN PUNTA",,1,1,1_1,1_1_SV_23000590,1_1_SV_23000590_2_1
1,2023,23000613,SV,1,2,S/ART. 05049016,,1,1,1_1,1_1_SV_23000613,1_1_SV_23000613_2_1
1,2023,23000605,SV,1,2,"ACTIVO 550, CBZAL GOMA 6MT CABLE",,1,1,1_1,1_1_SV_23000605,1_1_SV_23000605_2_1
1,2023,23000363,PC,1,3,DEVUELTO,,0,1,1_1,1_1_PC_23000363,1_1_PC_23000363_3_1
1,2023,23000413,EC,1,3,CBZAL GOMA SALIDA LATERAL 3MT CABLE,,1,1,1_1,1_1_EC_23000413,1_1_EC_23000413_3_1
1,2023,23000455,EC,1,2,"ACTIVO 550, CBZAL GOMA 6MT CABLE",,1,1,1_1,1_1_EC_23000455,1_1_EC_23000455_2_1
1,2023,23000627,SV,1,2,CONTACT: GUILBERT NATHAN,,1,1,1_1,1_1_SV_23000627,1_1_SV_23000627_2_1
1,2023,23000627,SV,1,3,COMMANDE: ACH0022850,,1,1,1_1,1_1_SV_23000627,1_1_SV_23000627_3_1
1,2023,23000625,SV,1,3,CON 3MT DE CABLE,,1,1,1_1,1_1_SV_23000625,1_1_SV_23000625_3_1
1,2023,23000604,SV,1,4,5MT CABLE,,1,1,1_1,1_1_SV_23000604,1_1_SV_23000604_4_1
1,2023,23000458,EC,1,2,"8 Piezas 44,4x134,5 chapa 1,20",,1,1,1_1,1_1_EC_23000458,1_1_EC_23000458_2_1
1,2023,23000458,EC,1,3,"8 Piezas 33x134,5 chapa 1,20",,1,1,1_1,1_1_EC_23000458,1_1_EC_23000458_3_1
1,2023,23000494,EC,1,2,RECOLLIDES,,1,1,1_1,1_1_EC_23000494,1_1_EC_23000494_2_1
1,2023,23000494,EC,1,3,FULL DE SEGUIMENT,,1,1,1_1,1_1_EC_23000494,1_1_EC_23000494_3_1
1,2023,23000475,EC,1,2,S/ART. MER5AD,,1,1,1_1,1_1_EC_23000475,1_1_EC_23000475_2_1
1,2023,23000475,EC,1,4,6 CANTOS S/ART. IGM61812,,1,1,1_1,1_1_EC_23000475,1_1_EC_23000475_4_1
1,2023,23000486,EC,1,1,"ELECTRODO TUNGSTENO GRIS 3,2mmx150 2,0% CE.",,1,1,1_1,1_1_EC_23000486,1_1_EC_23000486_1_1
1,2023,23000495,EC,1,1,11/10-BASAR XINDA TIQUET 310110112,,1,1,1_1,1_1_EC_23000495,1_1_EC_23000495_1_1
1,2023,23000468,EC,1,1,BRAZO MONITOR FELLOWES REFLEX,,1,1,1_1,1_1_EC_23000468,1_1_EC_23000468_1_1
1,2023,23000661,SV,1,2,PROTOTIPO,,1,1,1_1,1_1_SV_23000661,1_1_SV_23000661_2_1
1,2023,23000469,EC,1,1,RATON LOGITECH M185 WIRELEES,,1,1,1_1,1_1_EC_23000469,1_1_EC_23000469_1_1
1,2023,23000641,SV,1,2,S/ART. 00208-0005,,1,1,1_1,1_1_SV_23000641,1_1_SV_23000641_2_1
1,2023,23000605,PV,1,2,ZONA ACTIVA 500,,0,1,1_1,1_1_PV_23000605,1_1_PV_23000605_2_1
1,2023,23000457,EC,1,5,"UNEX 22491-0 BRIDA USO EXTERIOR 4,8x370 NEGRA",,1,1,1_1,1_1_EC_23000457,1_1_EC_23000457_5_1
1,2023,23000333,PC,1,2,S/ART. MER5AD,,0,1,1_1,1_1_PC_23000333,1_1_PC_23000333_2_1
1,2023,23000333,PC,1,4,S/ART. IREES,,0,1,1_1,1_1_PC_23000333,1_1_PC_23000333_4_1
1,2023,23000333,PC,1,6,6 CANTOS S/ART. IGM61812,,0,1,1_1,1_1_PC_23000333,1_1_PC_23000333_6_1
1,2023,3885,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3885,1_1_SF_3885_5_1
1,2023,23000566,SV,1,2,INOX316L 3000W 230V 7542H 4MT,,1,1,1_1,1_1_SV_23000566,1_1_SV_23000566_2_1
1,2023,23000607,SV,1,4,RETRACTIL SALIDA CABLE,,1,1,1_1,1_1_SV_23000607,1_1_SV_23000607_4_1
1,2023,23000607,SV,1,5,S/REF. B0120004,,1,1,1_1,1_1_SV_23000607,1_1_SV_23000607_5_1
1,2023,23000574,PV,1,2,PROTOTIPO,,0,1,1_1,1_1_PV_23000574,1_1_PV_23000574_2_1
1,2023,23000325,PC,1,1,DECAPAR/CHORREAR BOMBO COTOGONAL,,0,1,1_1,1_1_PC_23000325,1_1_PC_23000325_1_1
1,2023,23000325,PC,1,2,DECAPAR BAST.INOX.,,0,1,1_1,1_1_PC_23000325,1_1_PC_23000325_2_1
1,2023,3885,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3885,1_1_SF_3885_6_1
1,2023,3798,SF,1,1,,,0,1,1_1,1_1_SF_3798,1_1_SF_3798_1_1
1,2023,3798,SF,1,12,,,0,1,1_1,1_1_SF_3798,1_1_SF_3798_12_1
1,2023,23000583,PV,1,2,CON 7 MT CABLE,,0,1,1_1,1_1_PV_23000583,1_1_PV_23000583_2_1
1,2023,23000578,PV,1,2,"2x1400, 2x900, 1x800, 4x600, 2x400",,0,1,1_1,1_1_PV_23000578,1_1_PV_23000578_2_1
1,2023,23000578,PV,1,4,"2x1200, 2x1000, 14x800, 2x900, 4x400",,0,1,1_1,1_1_PV_23000578,1_1_PV_23000578_4_1
1,2023,23000578,PV,1,6,x800,,0,1,1_1,1_1_PV_23000578,1_1_PV_23000578_6_1
1,2023,23000578,PV,1,8,SOLO ARANDELA x400,,0,1,1_1,1_1_PV_23000578,1_1_PV_23000578_8_1
1,2023,23000584,PV,1,3,EN GRUESO 3 *PRECIO ESPECIAL,,0,1,1_1,1_1_PV_23000584,1_1_PV_23000584_3_1
1,2023,3885,SF,1,7,INMERSOR BAJADA RAPIDA -SUBIDA LENTA,,0,1,1_1,1_1_SF_3885,1_1_SF_3885_7_1
1,2023,3885,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3885,1_1_SF_3885_8_1
1,2023,3885,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3885,1_1_SF_3885_9_1
1,2023,23000629,PV,1,2,CON 5MT CABLE,,0,1,1_1,1_1_PV_23000629,1_1_PV_23000629_2_1
1,2023,3886,SF,1,11,10/10191 ARANDELA Ti DIN-125 P/M-10,,0,1,1_1,1_1_SF_3886,1_1_SF_3886_11_1
1,2023,23000466,EC,1,2,10 tubos de 6000mm,,1,1,1_1,1_1_EC_23000466,1_1_EC_23000466_2_1
1,2023,23000466,EC,1,4,3 barras de 3000mm,,1,1,1_1,1_1_EC_23000466,1_1_EC_23000466_4_1
1,2023,23000338,PC,1,2,PT-520052,,0,1,1_1,1_1_PC_23000338,1_1_PC_23000338_2_1
1,2023,23000455,EC,1,4,CBZAL GOMA CON 3MT DE CABLE,,1,1,1_1,1_1_EC_23000455,1_1_EC_23000455_4_1
1,2023,3844,SF,1,2,300x200 MALLA BAIXA POLARITAT DEL CLIENT,,0,1,1_1,1_1_SF_3844,1_1_SF_3844_2_1
1,2023,3844,SF,1,3,CALENTAR A 230oC 2 MARCOS,,0,1,1_1,1_1_SF_3844,1_1_SF_3844_3_1
1,2023,3844,SF,1,4,COCER A 200oC 3 MARCOS,,0,1,1_1,1_1_SF_3844,1_1_SF_3844_4_1
1,2023,3844,SF,1,5,GRUESO PIEZA PLASTICO 3 A 3.5mm,,0,1,1_1,1_1_SF_3844,1_1_SF_3844_5_1
1,2023,3844,SF,1,6,MEDIDA TOTAL PIEZA PLASTICO 130 INTERIOR,,0,1,1_1,1_1_SF_3844,1_1_SF_3844_6_1
1,2023,3844,SF,1,7,MEDIDA TOTAL PIEZA PLASTICO 130 INTERIOR,,0,1,1_1,1_1_SF_3844,1_1_SF_3844_7_1
1,2023,3844,SF,1,8,MEDIDA PLASTISOL UTILAGE 36mm barra C-15mm,,0,1,1_1,1_1_SF_3844,1_1_SF_3844_8_1
1,2023,23000373,PC,1,2,PT-495677,,0,1,1_1,1_1_PC_23000373,1_1_PC_23000373_2_1
1,2023,23000339,PC,1,2,2 Rollos,,0,1,1_1,1_1_PC_23000339,1_1_PC_23000339_2_1
1,2023,23000339,PC,1,4,1 Rollo,,0,1,1_1,1_1_PC_23000339,1_1_PC_23000339_4_1
1,2023,23000518,EC,1,1,BOTAS PANTHER Mod.FRAGUA S3 No.40,,1,1,1_1,1_1_EC_23000518,1_1_EC_23000518_1_1
1,2023,23000518,EC,1,2,"JASS, JFLI",,1,1,1_1,1_1_EC_23000518,1_1_EC_23000518_2_1
1,2023,23000458,EC,1,7,"4 Piezas 44,4x60 chapa 1,50",,1,1,1_1,1_1_EC_23000458,1_1_EC_23000458_7_1
1,2023,23000485,EC,1,1,ABONAMENT DIFERNCIA PREU ALB.237397 23/10/2023,,1,1,1_1,1_1_EC_23000485,1_1_EC_23000485_1_1
1,2023,23000645,SV,1,2,"2x1400, 2x900, 1x800, 4x600, 2x400",,1,1,1_1,1_1_SV_23000645,1_1_SV_23000645_2_1
1,2023,23000504,EC,1,1,VARIS,,1,1,1_1,1_1_EC_23000504,1_1_EC_23000504_1_1
1,2023,23000697,SV,1,2,50 Varillas x 800mm,,1,1,1_1,1_1_SV_23000697,1_1_SV_23000697_2_1
1,2023,23000361,PC,1,2,PT-618001,,0,1,1_1,1_1_PC_23000361,1_1_PC_23000361_2_1
1,2023,23000361,PC,1,4,PT-640925,,0,1,1_1,1_1_PC_23000361,1_1_PC_23000361_4_1
1,2023,23000489,EC,1,2,S/REF. 10709H.........................NUEVO,,1,1,1_1,1_1_EC_23000489,1_1_EC_23000489_2_1
1,2023,23000477,EC,1,3,SEGUN LO HABLADO ANTERIORMENTE CON MARC Y TONI,,1,1,1_1,1_1_EC_23000477,1_1_EC_23000477_3_1
1,2023,23000477,EC,1,4,REALIZAR LAS VUELTAS HABITUALES AÑADIENDO,,1,1,1_1,1_1_EC_23000477,1_1_EC_23000477_4_1
1,2023,23000477,EC,1,5,MEDIA VUELTA MAS,,1,1,1_1,1_1_EC_23000477,1_1_EC_23000477_5_1
1,2023,23000572,PV,1,2,del PX6012,,0,1,1_1,1_1_PV_23000572,1_1_PV_23000572_2_1
1,2023,23000422,EC,1,2,S/REF. 3509310650,,1,1,1_1,1_1_EC_23000422,1_1_EC_23000422_2_1
1,2023,23000484,EC,1,1,PHILIPS 51032200 LEDbulb 10-75W 840 E27,,1,1,1_1,1_1_EC_23000484,1_1_EC_23000484_1_1
1,2023,23000484,EC,1,2,CANON R.A.E.E. RD/208/2005,,1,1,1_1,1_1_EC_23000484,1_1_EC_23000484_2_1
1,2023,23000484,EC,1,3,PHILIPS 51032200 LEDbulb 10-75W 840 E27,,1,1,1_1,1_1_EC_23000484,1_1_EC_23000484_3_1
1,2023,23000484,EC,1,4,CANON R.A.E.E. RD/208/2005,,1,1,1_1,1_1_EC_23000484,1_1_EC_23000484_4_1
1,2023,23000484,EC,1,5,PHILIPS 57779000 LEDbulb ND 5-40W A60 E27 840,,1,1,1_1,1_1_EC_23000484,1_1_EC_23000484_5_1
1,2023,23000484,EC,1,6,CANON R.A.E.E. RD/208/2005,,1,1,1_1,1_1_EC_23000484,1_1_EC_23000484_6_1
1,2023,23000482,EC,1,1,SP 5210100300 DECOR-200C EXTRACTOR 20W 185m3/h,,1,1,1_1,1_1_EC_23000482,1_1_EC_23000482_1_1
1,2023,3578,SF,1,1,SIN MATERIAL,,0,1,1_1,1_1_SF_3578,1_1_SF_3578_1_1
1,2023,23000499,EC,1,1,MANTENIMENT EQUIPS INFORMATICS NOVEMBRE,,1,1,1_1,1_1_EC_23000499,1_1_EC_23000499_1_1
1,2023,23000345,PC,1,2,"Díametro 10,25x12,25mm",,0,1,1_1,1_1_PC_23000345,1_1_PC_23000345_2_1
1,2023,23000345,PC,1,3,Rollo entero S/REF. M1512340866,,0,1,1_1,1_1_PC_23000345,1_1_PC_23000345_3_1
1,2023,23000342,PC,1,2,CONFECCION EN ANCHO PLANO MEDIDAS INTERIORES,,0,1,1_1,1_1_PC_23000342,1_1_PC_23000342_2_1
1,2023,23000342,PC,1,3,DEJAR SIN COSER LOS 20mm SUPERIORES,,0,1,1_1,1_1_PC_23000342,1_1_PC_23000342_3_1
1,2023,23000342,PC,1,4,S/ART. I23080664A71,,0,1,1_1,1_1_PC_23000342,1_1_PC_23000342_4_1
1,2023,23000497,EC,1,2,2 Rollos,,1,1,1_1,1_1_EC_23000497,1_1_EC_23000497_2_1
1,2023,23000497,EC,1,4,1 Rollo,,1,1,1_1,1_1_EC_23000497,1_1_EC_23000497_4_1
1,2023,23000601,PV,1,2,CAMBIAR 1 CURVA Y PONER SOPORTE,,0,1,1_1,1_1_PV_23000601,1_1_PV_23000601_2_1
1,2023,23000645,SV,1,4,"2x1200, 2x1000, 14x800, 2x900, 4x400",,1,1,1_1,1_1_SV_23000645,1_1_SV_23000645_4_1
1,2023,23000645,SV,1,6,x800,,1,1,1_1,1_1_SV_23000645,1_1_SV_23000645_6_1
1,2023,23000645,SV,1,8,SOLO ARANDELA x400,,1,1,1_1,1_1_SV_23000645,1_1_SV_23000645_8_1
1,2023,23000351,PC,1,5,"MZ 22,64 + PREP. 206",,0,1,1_1,1_1_PC_23000351,1_1_PC_23000351_5_1
1,2023,23000352,PC,1,2,B85D32C95,,0,1,1_1,1_1_PC_23000352,1_1_PC_23000352_2_1
1,2023,23000352,PC,1,4,B90D32C95,,0,1,1_1,1_1_PC_23000352,1_1_PC_23000352_4_1
1,2023,23000606,PV,1,3,de 35x20,,0,1,1_1,1_1_PV_23000606,1_1_PV_23000606_3_1
1,2023,23000674,SV,1,2,3MT CABLE,,1,1,1_1,1_1_SV_23000674,1_1_SV_23000674_2_1
1,2023,23000654,SV,1,2,INOX316L 4000W 230V 10620H 3MT,,1,1,1_1,1_1_SV_23000654,1_1_SV_23000654_2_1
1,2023,23000690,SV,1,2,3MT CABLE,,1,1,1_1,1_1_SV_23000690,1_1_SV_23000690_2_1
1,2023,23000361,PC,1,6,PT-714529............................NUEVO,,0,1,1_1,1_1_PC_23000361,1_1_PC_23000361_6_1
1,2023,4006,SF,1,1,SIN MATERIAL,,0,1,1_1,1_1_SF_4006,1_1_SF_4006_1_1
1,2023,23000645,PV,1,2,CON 2MT CABLE,,0,1,1_1,1_1_PV_23000645,1_1_PV_23000645_2_1
1,2023,23000712,SV,1,2,25 VARILLAS x 800mm,,1,1,1_1,1_1_SV_23000712,1_1_SV_23000712_2_1
1,2023,23000323,PC,1,2,Heat YH CX-2205-WG Lot 2310092 D10,,0,1,1_1,1_1_PC_23000323,1_1_PC_23000323_2_1
1,2023,23000323,PC,1,4,"Heat YH CX-2237-WG Lot 2310093 c/9,5",,0,1,1_1,1_1_PC_23000323,1_1_PC_23000323_4_1
1,2023,23000323,PC,1,6,Heat YH CX-2306-WG Lot 2310094 D8,,0,1,1_1,1_1_PC_23000323,1_1_PC_23000323_6_1
1,2023,23000323,PC,1,8,Heat YH CX-2304-WG Lot 2310095 D18,,0,1,1_1,1_1_PC_23000323,1_1_PC_23000323_8_1
1,2023,23000323,PC,1,10,Heat YH CX-2205-WG Lot 2310096 D8,,0,1,1_1,1_1_PC_23000323,1_1_PC_23000323_10_1
1,2023,23000323,PC,1,12,Heat YH CX-2306-WG Lot 2310115 D8,,0,1,1_1,1_1_PC_23000323,1_1_PC_23000323_12_1
1,2023,23000340,PC,1,2,2 Cajas Lote 29092023,,0,1,1_1,1_1_PC_23000340,1_1_PC_23000340_2_1
1,2023,23000340,PC,1,4,SM85 4 cajas Lote 44872,,0,1,1_1,1_1_PC_23000340,1_1_PC_23000340_4_1
1,2023,23000728,SV,1,2,6 BAST L600x200x40,,1,1,1_1,1_1_SV_23000728,1_1_SV_23000728_2_1
1,2023,23000757,SV,1,3,DEVUELTO,,1,1,1_1,1_1_SV_23000757,1_1_SV_23000757_3_1
1,2023,23000752,SV,1,2,CBZAL GOMA,,1,1,1_1,1_1_SV_23000752,1_1_SV_23000752_2_1
1,2023,3854,SF,1,2,CALENTAR MOLDE Y HORNO ENTRE 20/30oC,,0,1,1_1,1_1_SF_3854,1_1_SF_3854_2_1
1,2023,3854,SF,1,3,PONER POTE CON PLASTISOL EN EL HORNO PARA QUE QUEDE UN POCO LIQUIDO,,0,1,1_1,1_1_SF_3854,1_1_SF_3854_3_1
1,2023,3854,SF,1,4,"LIMPIAR MOLDE, PONER DESMOLDEANTE Y COLOCARLO BIEN.",,0,1,1_1,1_1_SF_3854,1_1_SF_3854_4_1
1,2023,3854,SF,1,5,COLAR POCO A POCO- PONER MOLDE A 180oC,,0,1,1_1,1_1_SF_3854,1_1_SF_3854_5_1
1,2023,3854,SF,1,6,PUEDE TARDAR EN ALCANZAR LA TEMPERATURA UNOS 45min,,0,1,1_1,1_1_SF_3854,1_1_SF_3854_6_1
1,2023,3854,SF,1,7,TIEMPO TOTAL EN EL MOLDE 105min Y APAGAR EL MOLDE,,0,1,1_1,1_1_SF_3854,1_1_SF_3854_7_1
1,2023,23000483,EC,1,1,PHILIPS 57777600 LEDbulb ND 7.5-60W A60 E27 840,,1,1,1_1,1_1_EC_23000483,1_1_EC_23000483_1_1
1,2023,23000479,EC,1,2,13x120 + 1x45,,1,1,1_1,1_1_EC_23000479,1_1_EC_23000479_2_1
1,2023,23000331,PC,1,2,15 Barras de 6000mm,,0,1,1_1,1_1_PC_23000331,1_1_PC_23000331_2_1
1,2023,23000336,PC,1,2,EN FORMA DE HORQUILLA D70,,0,1,1_1,1_1_PC_23000336,1_1_PC_23000336_2_1
1,2023,23000336,PC,1,3,S/REF. 8683H-V1,,0,1,1_1,1_1_PC_23000336,1_1_PC_23000336_3_1
1,2023,23000581,PV,1,2,INOX316L 4000W 230V 10620H 3MT,,0,1,1_1,1_1_PV_23000581,1_1_PV_23000581_2_1
1,2023,23000337,PC,1,2,3MT DE CABLE,,0,1,1_1,1_1_PC_23000337,1_1_PC_23000337_2_1
1,2023,3890,SF,1,1,senssa material,,0,1,1_1,1_1_SF_3890,1_1_SF_3890_1_1
1,2023,23000620,SV,1,2,CONTACT: GUIBERT NATHAN,,1,1,1_1,1_1_SV_23000620,1_1_SV_23000620_2_1
1,2023,23000620,SV,1,3,COMMANDE: ACH0022850,,1,1,1_1,1_1_SV_23000620,1_1_SV_23000620_3_1
1,2023,23000638,SV,1,2,"HONDA SCOOPY 2020 D53,5",,1,1,1_1,1_1_SV_23000638,1_1_SV_23000638_2_1
1,2023,23000638,SV,1,4,HONDA SCOOPY 2020 D60,,1,1,1_1,1_1_SV_23000638,1_1_SV_23000638_4_1
1,2023,23000639,SV,1,2,13x120 + 1x45,,1,1,1_1,1_1_SV_23000639,1_1_SV_23000639_2_1
1,2023,23000631,SV,1,3,5MT CABLE,,1,1,1_1,1_1_SV_23000631,1_1_SV_23000631_3_1
1,2023,23000487,EC,1,2,S/ART. IREES,,1,1,1_1,1_1_EC_23000487,1_1_EC_23000487_2_1
1,2023,23000478,EC,1,1,DECAPAR/CHORREAR BOMBO COTOGONAL,,1,1,1_1,1_1_EC_23000478,1_1_EC_23000478_1_1
1,2023,23000474,EC,1,3,CON 3MT DE CABLE,,1,1,1_1,1_1_EC_23000474,1_1_EC_23000474_3_1
1,2023,23000474,EC,1,4,DIFERNCIA PREU PENDENT ABONAMENT,,1,1,1_1,1_1_EC_23000474,1_1_EC_23000474_4_1
1,2023,23000483,EC,1,2,CANON R.A.E.E. RD/208/2005,,1,1,1_1,1_1_EC_23000483,1_1_EC_23000483_2_1
1,2023,23000478,EC,1,2,DECAPAR BAST.INOX.,,1,1,1_1,1_1_EC_23000478,1_1_EC_23000478_2_1
1,2023,23000592,PV,1,2,5MT CABLE,,0,1,1_1,1_1_PV_23000592,1_1_PV_23000592_2_1
1,2023,23000515,EC,1,4,MRT-60A CUBY Nº 000149124,,1,1,1_1,1_1_EC_23000515,1_1_EC_23000515_4_1
1,2023,3891,EF,1,1,FABRICACION CALENTADORES MES,,0,1,1_1,1_1_EF_3891,1_1_EF_3891_1_1
1,2023,23000505,EC,1,1,DISNET LEJIA AMARILLA,,1,1,1_1,1_1_EC_23000505,1_1_EC_23000505_1_1
1,2023,23000505,EC,1,2,VIAKAL 500ML GEL,,1,1,1_1,1_1_EC_23000505,1_1_EC_23000505_2_1
1,2023,23000505,EC,1,3,SANICENTRO DESINFECTANTE 5L S/LEJIA,,1,1,1_1,1_1_EC_23000505,1_1_EC_23000505_3_1
1,2023,23000470,EC,1,1,PC-DANIEL: CANVIAR DISC DUR CRUCIAL SSD,,1,1,1_1,1_1_EC_23000470,1_1_EC_23000470_1_1
1,2023,23000470,EC,1,2,MX500 525Gb I CLONAR,,1,1,1_1,1_1_EC_23000470,1_1_EC_23000470_2_1
1,2023,23000470,EC,1,3,"MONITOR AOC 21'5"" FULL HD-HDMI -XAVIER",,1,1,1_1,1_1_EC_23000470,1_1_EC_23000470_3_1
1,2023,23000471,EC,1,1,CARTUTX TINTA ORIGINAL HP 953XL NEGRE,,1,1,1_1,1_1_EC_23000471,1_1_EC_23000471_1_1
1,2023,23000471,EC,1,2,CARTUTX TINTA ORIGINAL HP 953XL BLAU,,1,1,1_1,1_1_EC_23000471,1_1_EC_23000471_2_1
1,2023,23000471,EC,1,3,CARTUTX TINTA ORIGINAL HP 953XL GROC,,1,1,1_1,1_1_EC_23000471,1_1_EC_23000471_3_1
1,2023,23000644,SV,1,2,del PX6012,,1,1,1_1,1_1_SV_23000644,1_1_SV_23000644_2_1
1,2023,23000492,EC,1,2,PT-520052,,1,1,1_1,1_1_EC_23000492,1_1_EC_23000492_2_1
1,2023,23000647,PV,1,2,1050+190 PL250(130-I),,0,1,1_1,1_1_PV_23000647,1_1_PV_23000647_2_1
1,2023,23000623,PV,1,2,"4x1200, 1x700, 1x600",,0,1,1_1,1_1_PV_23000623,1_1_PV_23000623_2_1
1,2023,23000602,PV,1,2,3MT CABLE,,0,1,1_1,1_1_PV_23000602,1_1_PV_23000602_2_1
1,2023,3885,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3885,1_1_SF_3885_10_1
1,2023,23000608,PV,1,2,TEFLON 2000W 400V 10242H 3MT 2ARANDELA,,0,1,1_1,1_1_PV_23000608,1_1_PV_23000608_2_1
1,2023,23000608,PV,1,4,Ti 2000W 220V 6177H 2ARANDELAS,,0,1,1_1,1_1_PV_23000608,1_1_PV_23000608_4_1
1,2023,3939,SF,1,10,10/10191 ARANDELA Ti DIN-125 P/M-10,,0,1,1_1,1_1_SF_3939,1_1_SF_3939_10_1
1,2023,23000582,PV,1,2,3MT CABLE,,0,1,1_1,1_1_PV_23000582,1_1_PV_23000582_2_1
1,2023,23000623,PV,1,4,"2x1700, 2x900, 1x800",,0,1,1_1,1_1_PV_23000623,1_1_PV_23000623_4_1
1,2023,23000612,PV,1,2,"ACTIVO 800, 2MT CABLE",,0,1,1_1,1_1_PV_23000612,1_1_PV_23000612_2_1
1,2023,23000355,PC,1,2,ZONA ACTIVO 500,,0,1,1_1,1_1_PC_23000355,1_1_PC_23000355_2_1
1,2023,23000355,PC,1,4,"ACTIVO 800, 2MT CABLE",,0,1,1_1,1_1_PC_23000355,1_1_PC_23000355_4_1
1,2023,23000355,PC,1,6,CBZAL GOMA,,0,1,1_1,1_1_PC_23000355,1_1_PC_23000355_6_1
1,2023,23000341,PC,1,2,RECTIFICAR Y AJUSTAR PUNCHONES,,0,1,1_1,1_1_PC_23000341,1_1_PC_23000341_2_1
1,2023,23000356,PC,1,2,REPLATING OF TITANIUM ANODES,,0,1,1_1,1_1_PC_23000356,1_1_PC_23000356_2_1
1,2023,23000356,PC,1,3,"Pt 3,5 MICRONS INSIDE",,0,1,1_1,1_1_PC_23000356,1_1_PC_23000356_3_1
1,2023,23000356,PC,1,4,"Pt 1,5 MICRONS OUTSIDE",,0,1,1_1,1_1_PC_23000356,1_1_PC_23000356_4_1
1,2023,23000356,PC,1,5,Article No.: 16009-0033,,0,1,1_1,1_1_PC_23000356,1_1_PC_23000356_5_1
1,2023,23000667,SV,1,2,1500+100 PL180(70-I),,1,1,1_1,1_1_SV_23000667,1_1_SV_23000667_2_1
1,2023,23000341,PC,1,4,RECTIFICAR,,0,1,1_1,1_1_PC_23000341,1_1_PC_23000341_4_1
1,2023,23000358,PC,1,2,CRONODUR PU-90 -A-  (1kg),,0,1,1_1,1_1_PC_23000358,1_1_PC_23000358_2_1
1,2023,23000358,PC,1,3,S/ART. 103201,,0,1,1_1,1_1_PC_23000358,1_1_PC_23000358_3_1
1,2023,23000358,PC,1,5,CRONODUR PU-90 -B-  (1kg),,0,1,1_1,1_1_PC_23000358,1_1_PC_23000358_5_1
1,2023,23000358,PC,1,6,S/ART. 103211,,0,1,1_1,1_1_PC_23000358,1_1_PC_23000358_6_1
1,2023,23000667,SV,1,4,830+120 PL200(90),,1,1,1_1,1_1_SV_23000667,1_1_SV_23000667_4_1
1,2023,23000506,EC,1,2,2 Cajas Lote 29092023,,1,1,1_1,1_1_EC_23000506,1_1_EC_23000506_2_1
1,2023,23000670,SV,1,2,MODIFICADO DEL BAST 02/08823,,1,1,1_1,1_1_SV_23000670,1_1_SV_23000670_2_1
