empresa,codigo,clv_art,tipo,subcta,idioma,descripcion,empresa_id,codigo_id,name
1,CM.092,,0,,,UTIL CONFORMAR PZ 02/09692A-1557,1,1_CM.092,1_CM.092_UTIL CONFORMAR PZ 02/09692A-1557
1,PR/1557/0008,,0,,,BAST.Ti 450x350 7BAJx9PZ COCO-5 SERIA,1,1_PR/1557/0008,1_PR/1557/0008_BAST.Ti 450x350 7BAJx9PZ COCO-5 SERIA
1,PR/1557/0008-A,,0,,,BAST.Ti 450x350 7BAJx9PZ COCO-5 PROTOTIPO,1,1_PR/1557/0008-A,1_PR/1557/0008-A_BAST.Ti 450x350 7BAJx9PZ COCO-5 PROTOTIPO
1,PR/1557/0008-B,,0,,,BAST.Ti 450x350 7 BAJx18PZ COCO-5 SERIA,1,1_PR/1557/0008-B,1_PR/1557/0008-B_BAST.Ti 450x350 7 BAJx18PZ COCO-5 SERIA
1,02/120300001,,0,,,PINZA Ti 7 PUNTAS PARA TAPON TOUS,1,1_02/120300001,1_02/120300001_PINZA Ti 7 PUNTAS PARA TAPON TOUS
1,CM.095-P,,0,,,PROYECTO DIBUJO CONFORMAR PZ 02/09804-1557,1,1_CM.095-P,1_CM.095-P_PROYECTO DIBUJO CONFORMAR PZ 02/09804-1557
1,PR/FELO/0002,,0,,,BVAST.INOX.304 470x310 5BESx6POS (CAJES),1,1_PR/FELO/0002,1_PR/FELO/0002_BVAST.INOX.304 470x310 5BESx6POS (CAJES)
1,04/182300001,,0,,,PLAST.VERDE UTILES,1,1_04/182300001,1_04/182300001_PLAST.VERDE UTILES
1,PR/0768/0007,,0,,,BARRA Ti D20x650 2TAL.RM8x30,1,1_PR/0768/0007,1_PR/0768/0007_BARRA Ti D20x650 2TAL.RM8x30
1,02/09867,,0,,,CELULA ELECTRODO 12PLACAS 400x90,1,1_02/09867,1_02/09867_CELULA ELECTRODO 12PLACAS 400x90
1,12/70221,,0,,,REST.CUARZO IR D15/10 L750 1200W 230V,1,1_12/70221,1_12/70221_REST.CUARZO IR D15/10 L750 1200W 230V
1,53/50016,,0,,,"INOX304 TELA Nº16 LUZ 1,29 HILO 0,44",1,1_53/50016,"1_53/50016_INOX304 TELA Nº16 LUZ 1,29 HILO 0,44"
1,ABCA,0,0,"",0,ABONOS VENTAS CALENTADORES,1,1_ABCA,1_ABCA_ABONOS VENTAS CALENTADORES
1,53/50004,,0,,,INOX304 TELA Nº 4,1,1_53/50004,1_53/50004_INOX304 TELA Nº 4
1,53/50040,,0,,,"INOX304 TELA Nº40 LUZ 0,45 HILO 0,24",1,1_53/50040,"1_53/50040_INOX304 TELA Nº40 LUZ 0,45 HILO 0,24"
1,53/51005105,,0,,,"INOX304 MALLA EXPANDIDA 10x5x1x0,5",1,1_53/51005105,"1_53/51005105_INOX304 MALLA EXPANDIDA 10x5x1x0,5"
1,PR/ANOD/0001,,0,,,BAST.Ti 760x160x95 5POSx20PES,1,1_PR/ANOD/0001,1_PR/ANOD/0001_BAST.Ti 760x160x95 5POSx20PES
1,02/09985,,0,,,"PEINE Ti-0,50 U-34 L765 32PZ D15",1,1_02/09985,"1_02/09985_PEINE Ti-0,50 U-34 L765 32PZ D15"
1,02/09884R,,0,,,PORTA-BAST.Ti 820x438x400 REP,1,1_02/09884R,1_02/09884R_PORTA-BAST.Ti 820x438x400 REP
1,PR/ANOD/0001-A,,0,,,BAST.Ti 760x160x95 5POSx20PES TAL.PIN.,1,1_PR/ANOD/0001-A,1_PR/ANOD/0001-A_BAST.Ti 760x160x95 5POSx20PES TAL.PIN.
1,PR/1002/0003,,0,,,"SERP.Ti D25,4 L-310x740x450 PC6",1,1_PR/1002/0003,"1_PR/1002/0003_SERP.Ti D25,4 L-310x740x450 PC6"
1,01/09820,,0,,,BAST.470x310 8BAJx13PZx2 CORONAS,1,1_01/09820,1_01/09820_BAST.470x310 8BAJx13PZx2 CORONAS
1,.ABCA,,0,,,ABONO,1,1_.ABCA,1_.ABCA_ABONO
1,PR/0019/0004,,0,,,FIXACIO PER UNA BANDA (10240) PROTOTIP,1,1_PR/0019/0004,1_PR/0019/0004_FIXACIO PER UNA BANDA (10240) PROTOTIP
1,PR/0617/0056,,0,,,BAST.MOVIL Ti 1245x232 60PZ D20/30,1,1_PR/0617/0056,1_PR/0617/0056_BAST.MOVIL Ti 1245x232 60PZ D20/30
1,02/09819M1,,0,,,MZ ESPA.Ti M14x12+R.C.P.4x98+M.10x23,1,1_02/09819M1,1_02/09819M1_MZ ESPA.Ti M14x12+R.C.P.4x98+M.10x23
1,02/09819M,,0,,,"MZ TUERCA Ti D30 R.C.P.4x35+REB.1,5",1,1_02/09819M,"1_02/09819M_MZ TUERCA Ti D30 R.C.P.4x35+REB.1,5"
1,01/0982001,,0,,,"PINZA INOX301 4/4 DURO 0,5x4x70",1,1_01/0982001,"1_01/0982001_PINZA INOX301 4/4 DURO 0,5x4x70"
1,02/09884M,,0,,,CORT/LASER Ti 3x95x437 FIJACION BAST,1,1_02/09884M,1_02/09884M_CORT/LASER Ti 3x95x437 FIJACION BAST
1,02/147400003,,0,,,PINZA MUESTRA Ti-2 P/PANTALLA D465,1,1_02/147400003,1_02/147400003_PINZA MUESTRA Ti-2 P/PANTALLA D465
1,02/09872M,,0,,,CORT/PLEGAR Ti-1 Vp79x80/28x79 L500,1,1_02/09872M,1_02/09872M_CORT/PLEGAR Ti-1 Vp79x80/28x79 L500
1,01/055500001,,0,,,UTIL PARA REPARAR CESTA PINTURA B-TO01C,1,1_01/055500001,1_01/055500001_UTIL PARA REPARAR CESTA PINTURA B-TO01C
1,PR/1240/0004,,0,,,"SERP.Ti D25,4 1453x1800 P-6 RACOR 3/4""GAS",1,1_PR/1240/0004,"1_PR/1240/0004_SERP.Ti D25,4 1453x1800 P-6 RACOR 3/4""GAS"
1,PR/0048/0023,,0,,,CALENT.INOX.2000W 400V L-230x825,1,1_PR/0048/0023,1_PR/0048/0023_CALENT.INOX.2000W 400V L-230x825
1,02/09872R,,0,,,BAST.Ti 924x397 6BAJx8PZ TAPON TOUS,1,1_02/09872R,1_02/09872R_BAST.Ti 924x397 6BAJx8PZ TAPON TOUS
1,04/143800012,,0,,,BARRA D18x311 PLAST.ROJO T-050-90-310-ROJO,1,1_04/143800012,1_04/143800012_BARRA D18x311 PLAST.ROJO T-050-90-310-ROJO
1,PR/1643/0017,,0,,,CESTO VERTICAL DIAM.130x900mm,1,1_PR/1643/0017,1_PR/1643/0017_CESTO VERTICAL DIAM.130x900mm
1,02/08493A,,0,,,BAST/MARCO BASE Ti 934x397 AXILONE,1,1_02/08493A,1_02/08493A_BAST/MARCO BASE Ti 934x397 AXILONE
1,13/10546,,0,,,SEPARADOR INF.TEFLON U25x30x25 D12,1,1_13/10546,1_13/10546_SEPARADOR INF.TEFLON U25x30x25 D12
1,03/1333060,,0,,,CALENT.INOX.4 1500W 400V PC-600,1,1_03/1333060,1_03/1333060_CALENT.INOX.4 1500W 400V PC-600
1,01/09241A,,0,,,BAJ.(DE) INOX316 L1100 2PISOSx2CONT,1,1_01/09241A,1_01/09241A_BAJ.(DE) INOX316 L1100 2PISOSx2CONT
1,12/TI00009,,0,,,"ELECTRODO Ti/Pt D101/97 L190 1,5MICRAS",1,1_12/TI00009,"1_12/TI00009_ELECTRODO Ti/Pt D101/97 L190 1,5MICRAS"
1,12/5115051,,0,,,CALENT.INOX316 D51 1500W 400V 500,1,1_12/5115051,1_12/5115051_CALENT.INOX316 D51 1500W 400V 500
1,12/511505,,0,,,CALENT.INOX316 D51 1500W 230V 500,1,1_12/511505,1_12/511505_CALENT.INOX316 D51 1500W 230V 500
1,02/09873,,0,,,BAST.Ti 115x280 25PZx2 TORNILLO M2,1,1_02/09873,1_02/09873_BAST.Ti 115x280 25PZx2 TORNILLO M2
1,02/09872,,0,,,BAST.Ti 934x397 6BAJx8PZ TAPON TOUS,1,1_02/09872,1_02/09872_BAST.Ti 934x397 6BAJx8PZ TAPON TOUS
1,PR/0101/0006,,0,,,CALENT.TEFLON 3000W 230V L-1350x500,1,1_PR/0101/0006,1_PR/0101/0006_CALENT.TEFLON 3000W 230V L-1350x500
1,PR/1489/0001,,0,,,SOPORTE INOX316 110x40 P/BARRA 20x5,1,1_PR/1489/0001,1_PR/1489/0001_SOPORTE INOX316 110x40 P/BARRA 20x5
1,PR/0555/0001,,0,,,SERP.INOX316 D33 700x1200 PC4,1,1_PR/0555/0001,1_PR/0555/0001_SERP.INOX316 D33 700x1200 PC4
1,12/332508,,0,,,CALENT.INOX316L D33 2500W 230V 800,1,1_12/332508,1_12/332508_CALENT.INOX316L D33 2500W 230V 800
1,53/51608108,,0,,,"INOX304 MALLA EXPANDIDA 16x8x1x0,8",1,1_53/51608108,"1_53/51608108_INOX304 MALLA EXPANDIDA 16x8x1x0,8"
1,02/071400002,,0,,,REPARAR CAÑA TITANIO,1,1_02/071400002,1_02/071400002_REPARAR CAÑA TITANIO
1,02/061700008,,0,,,SOLDAR POR CABEZA 2 TORNILLOS Ti S/PROP,1,1_02/061700008,1_02/061700008_SOLDAR POR CABEZA 2 TORNILLOS Ti S/PROP
1,12/6100151,,0,,,REST.D60 1000W 400V L150 P/CENTRIFUGA,1,1_12/6100151,1_12/6100151_REST.D60 1000W 400V L150 P/CENTRIFUGA
1,12/PP00112,,0,,,REP.CUBA PPH DESENGRASE,1,1_12/PP00112,1_12/PP00112_REP.CUBA PPH DESENGRASE
1,02/09851,,0,,,CESTA Ti-P-10x5 850x150x50+TC195,1,1_02/09851,1_02/09851_CESTA Ti-P-10x5 850x150x50+TC195
1,PR/1643/0022,,0,,,BAST.Ti 784x450 5+5PES Lx5PZ JUNT-9410 INT,1,1_PR/1643/0022,1_PR/1643/0022_BAST.Ti 784x450 5+5PES Lx5PZ JUNT-9410 INT
1,01/055500002,,0,,,CESTA PINTURA B-TO01C REPARADA,1,1_01/055500002,1_01/055500002_CESTA PINTURA B-TO01C REPARADA
1,01/05550000101,,0,,,F1 PLACA 5x700x700 T590 4T20+9T10,1,1_01/05550000101,1_01/05550000101_F1 PLACA 5x700x700 T590 4T20+9T10
1,PR/0898/0005,,0,,,"SERP.Ti D25,4 500x400 PC3",1,1_PR/0898/0005,"1_PR/0898/0005_SERP.Ti D25,4 500x400 PC3"
1,PR/0898/0005-A,,0,,,"SERP.Ti D25,4 500x800 PC3",1,1_PR/0898/0005-A,"1_PR/0898/0005-A_SERP.Ti D25,4 500x800 PC3"
1,02/09744AR,,0,,,BAST.Ti-1 450x350 9BAJx12PZ N.19+4º REP,1,1_02/09744AR,1_02/09744AR_BAST.Ti-1 450x350 9BAJx12PZ N.19+4º REP
1,12/512207,,0,,,CALENT.INOX316 D51 2200W 230V 700,1,1_12/512207,1_12/512207_CALENT.INOX316 D51 2200W 230V 700
1,PR/1567/0006,,0,,,BAT.Ti 115x280 25PZx2 PINZA TRIANGULAR,1,1_PR/1567/0006,1_PR/1567/0006_BAT.Ti 115x280 25PZx2 PINZA TRIANGULAR
1,PR/0880/0006,,0,,,"ANODO Pb/Sn7% 50-3Ex470 3TAL.6,50",1,1_PR/0880/0006,"1_PR/0880/0006_ANODO Pb/Sn7% 50-3Ex470 3TAL.6,50"
1,01/05550000102,,0,,,F1 PLACA 5x700x700 T585 4T20+9T10,1,1_01/05550000102,1_01/05550000102_F1 PLACA 5x700x700 T585 4T20+9T10
1,01/05550000201,,0,,,F1 ARO D590x550x5,1,1_01/05550000201,1_01/05550000201_F1 ARO D590x550x5
1,01/05550000202,,0,,,F1 SEGMENTO 120º ARO D590x550x5,1,1_01/05550000202,1_01/05550000202_F1 SEGMENTO 120º ARO D590x550x5
1,01/05550000203,,0,,,F1 ARO D585x550x5,1,1_01/05550000203,1_01/05550000203_F1 ARO D585x550x5
1,01/05550000204,,0,,,F1 SEGMENTO 120º ARO D585x550x5,1,1_01/05550000204,1_01/05550000204_F1 SEGMENTO 120º ARO D585x550x5
1,02/09880M,,0,,,"CORT/LASER Ti 0,8x122x649 29CONT IMPAR",1,1_02/09880M,"1_02/09880M_CORT/LASER Ti 0,8x122x649 29CONT IMPAR"
1,PR/0104/0031,,0,,,TRAVESAÑO L-2015 CON 40 PARES DE PINZAS,1,1_PR/0104/0031,1_PR/0104/0031_TRAVESAÑO L-2015 CON 40 PARES DE PINZAS
1,02/09879,,0,,,CESTA Ti-O-10x5 D60x500+2TC250+250,1,1_02/09879,1_02/09879_CESTA Ti-O-10x5 D60x500+2TC250+250
1,PR/1657/0001,,0,,,BAST.L1000 6PISx4PZ,1,1_PR/1657/0001,1_PR/1657/0001_BAST.L1000 6PISx4PZ
1,04/142100003,,0,,,CESTA Fe 290x150x58 PLAST.VERDE,1,1_04/142100003,1_04/142100003_CESTA Fe 290x150x58 PLAST.VERDE
1,PR/0634/0009,,0,,,ANODO INOX316 2x200x2000+TC200,1,1_PR/0634/0009,1_PR/0634/0009_ANODO INOX316 2x200x2000+TC200
1,PR/0240/0011,,0,,,TC Cu 25x10x190 TAL10 P/BARRA 20,1,1_PR/0240/0011,1_PR/0240/0011_TC Cu 25x10x190 TAL10 P/BARRA 20
1,01/09906A,,0,,,BAST.Fe L1405 6PZx2 PINZA C.P.,1,1_01/09906A,1_01/09906A_BAST.Fe L1405 6PZx2 PINZA C.P.
1,02/09877,,0,,,BAST.Ti 1245x290 12BAJx24PZ PISTON,1,1_02/09877,1_02/09877_BAST.Ti 1245x290 12BAJx24PZ PISTON
1,03/6421124,,0,,,CALENT.TEFLON.2 2000W 230V E-1240,1,1_03/6421124,1_03/6421124_CALENT.TEFLON.2 2000W 230V E-1240
1,PR/1567/0006-A,,0,,,BAST.Ti 115x280 25PZx2 PZ.TRI.+PL,1,1_PR/1567/0006-A,1_PR/1567/0006-A_BAST.Ti 115x280 25PZx2 PZ.TRI.+PL
1,01/09822,,0,,,TC Cu 25x10x190 P/BARRA 20,1,1_01/09822,1_01/09822_TC Cu 25x10x190 P/BARRA 20
1,PR/1557/0009,,0,,,BAST.Ti 400x300 2TRAVx3PZ REF.02/09857,1,1_PR/1557/0009,1_PR/1557/0009_BAST.Ti 400x300 2TRAVx3PZ REF.02/09857
1,02/09878,,0,,,BAST.Ti+PVC T-541 115x280 25PZx2,1,1_02/09878,1_02/09878_BAST.Ti+PVC T-541 115x280 25PZx2
1,02/09878M,,0,,,"CORT/LASER Ti-0,8 45x250 25CONT",1,1_02/09878M,"1_02/09878M_CORT/LASER Ti-0,8 45x250 25CONT"
1,12/PP00169,,0,,,CUBA PPH-10 1320x380x600/610 ELECTROLITICA,1,1_12/PP00169,1_12/PP00169_CUBA PPH-10 1320x380x600/610 ELECTROLITICA
1,03/00478,,0,,,CALENT.INOX316 1000W 230V E-530 I150 F1,1,1_03/00478,1_03/00478_CALENT.INOX316 1000W 230V E-530 I150 F1
1,03/00205M1,,0,,,"REST.INOX316 3000W 230V D9,8x5766 I735",1,1_03/00205M1,"1_03/00205M1_REST.INOX316 3000W 230V D9,8x5766 I735"
1,02/09903AM1,,0,,,"CORT/LASER Ti 1x40x228,55 PINZA",1,1_02/09903AM1,"1_02/09903AM1_CORT/LASER Ti 1x40x228,55 PINZA"
1,53/510050805,,0,,,"INOX304 MALLA EXPANDIDA 10x5x0,8x0,5",1,1_53/510050805,"1_53/510050805_INOX304 MALLA EXPANDIDA 10x5x0,8x0,5"
1,02/09903R,,0,,,BAST.Ti 934x397 5BAJx7PZ 4936 212 MEN REP,1,1_02/09903R,1_02/09903R_BAST.Ti 934x397 5BAJx7PZ 4936 212 MEN REP
1,01/09828,,0,,,CARTUCHO INOX304 D40x64 FP70L-M40,1,1_01/09828,1_01/09828_CARTUCHO INOX304 D40x64 FP70L-M40
1,02/09720,,0,,,"PEINE Ti-0,8-V60L650 29PZ D11/13 PAR",1,1_02/09720,"1_02/09720_PEINE Ti-0,8-V60L650 29PZ D11/13 PAR"
1,02/09719A,,0,,,"PEINE Ti-0,8-V60L650 29PZ D11/13 IMPAR",1,1_02/09719A,"1_02/09719A_PEINE Ti-0,8-V60L650 29PZ D11/13 IMPAR"
1,02/09720A,,0,,,"PEINE Ti-0,8-V60L650 29PZ D11/13 PAR",1,1_02/09720A,"1_02/09720A_PEINE Ti-0,8-V60L650 29PZ D11/13 PAR"
1,02/09882M,,0,,,"CORT/LASER Ti 0,8x122x649 29CONT IMPAR",1,1_02/09882M,"1_02/09882M_CORT/LASER Ti 0,8x122x649 29CONT IMPAR"
1,02/09883M,,0,,,"CORT/LASER Ti 0,8x122x649 29CONT PAR",1,1_02/09883M,"1_02/09883M_CORT/LASER Ti 0,8x122x649 29CONT PAR"
1,12/RT00003R,,0,,,REPARAR RECTIFICADOR 5V 200A 380V(M3),1,1_12/RT00003R,1_12/RT00003R_REPARAR RECTIFICADOR 5V 200A 380V(M3)
1,PR/1240/0001,,0,,,BAST.Fe 1200x300 5BESx11POSx2CES,1,1_PR/1240/0001,1_PR/1240/0001_BAST.Fe 1200x300 5BESx11POSx2CES
1,12/TI00010,,0,,,"ANODO Ti/Pt-2,5 12x7,5x2x2 400x700",1,1_12/TI00010,"1_12/TI00010_ANODO Ti/Pt-2,5 12x7,5x2x2 400x700"
1,01/098250201,,0,,,TEFLON PASAMURO D25x11 L21(M18x17),1,1_01/098250201,1_01/098250201_TEFLON PASAMURO D25x11 L21(M18x17)
1,PR/1690/0008,,0,,,TRAV.L525 9GANCHOSx2 AT-03-300-1,1,1_PR/1690/0008,1_PR/1690/0008_TRAV.L525 9GANCHOSx2 AT-03-300-1
1,02/09867R,,0,,,CELULA ELECTRODO 12PLACAS 400x90 REPARADA,1,1_02/09867R,1_02/09867R_CELULA ELECTRODO 12PLACAS 400x90 REPARADA
1,02/0986702,,0,,,"PLACA PVC 14,31x71x420 P/12 ELECTRODOS",1,1_02/0986702,"1_02/0986702_PLACA PVC 14,31x71x420 P/12 ELECTRODOS"
1,70/14001575500,,0,,,"PVC CHAPA 1,5x75x500",1,1_70/14001575500,"1_70/14001575500_PVC CHAPA 1,5x75x500"
1,01/09892,,0,,,BAST.970x957 8BAJx6PZ POLEAS DAYCO 1718,1,1_01/09892,1_01/09892_BAST.970x957 8BAJx6PZ POLEAS DAYCO 1718
1,PR/1630/0009,,0,,,BAST.1630x1100 4BAJx20POS,1,1_PR/1630/0009,1_PR/1630/0009_BAST.1630x1100 4BAJx20POS
1,PR/1643/0006,,0,,,"BAST.Ti 1103x230 3BAJx10POSx2 D.66,3",1,1_PR/1643/0006,"1_PR/1643/0006_BAST.Ti 1103x230 3BAJx10POSx2 D.66,3"
1,02/10172,,0,,,"BASE Ti 110x110x1,5 T40,3 2T5",1,1_02/10172,"1_02/10172_BASE Ti 110x110x1,5 T40,3 2T5"
1,02/10173,,0,,,"BASE Ti 110x110x1,5 T41,8 2T5",1,1_02/10173,"1_02/10173_BASE Ti 110x110x1,5 T41,8 2T5"
1,02/09716A,,0,,,ANODO Ti/Pt 100x400+TC300 S/PROP,1,1_02/09716A,1_02/09716A_ANODO Ti/Pt 100x400+TC300 S/PROP
1,01/09823,,0,,,BAST.1630x1100 30PZ AT-03-150,1,1_01/09823,1_01/09823_BAST.1630x1100 30PZ AT-03-150
1,PR/1690/0009,,0,,,BAST.1630x1100 40POSx2 AT-03-300,1,1_PR/1690/0009,1_PR/1690/0009_BAST.1630x1100 40POSx2 AT-03-300
1,PR/1580/0014,,0,,,ESCU.Ti 100x100 CONJ.02/09414 POSI.03,1,1_PR/1580/0014,1_PR/1580/0014_ESCU.Ti 100x100 CONJ.02/09414 POSI.03
1,12/TF00002,,0,,,"TEFLON ARANDELA D35x8,1x10 ENCAJE 13",1,1_12/TF00002,"1_12/TF00002_TEFLON ARANDELA D35x8,1x10 ENCAJE 13"
1,04/1609175050A,,0,,,FUNDA UNION 175x50x80 PLAST.IGNIFUGO,1,1_04/1609175050A,1_04/1609175050A_FUNDA UNION 175x50x80 PLAST.IGNIFUGO
1,01/09824,,0,,,BAST.INOX316+AL+HALAR 990x660,1,1_01/09824,1_01/09824_BAST.INOX316+AL+HALAR 990x660
1,PR/1427/0001,,0,,,CALENT.TEFLON 3000W 230V E-1700 I350,1,1_PR/1427/0001,1_PR/1427/0001_CALENT.TEFLON 3000W 230V E-1700 I350
1,12/251507,,0,,,CALENTADOR Ti D25 1500W 230V 700,1,1_12/251507,1_12/251507_CALENTADOR Ti D25 1500W 230V 700
1,12/422509,,0,,,CALENT.PORCELANA 2500W 230V 900,1,1_12/422509,1_12/422509_CALENT.PORCELANA 2500W 230V 900
1,PR/1024/0007-A,,0,,,BAST.TI.16BAJx24PZ D18/20 P.CREU T.LASER SER.16,1,1_PR/1024/0007-A,1_PR/1024/0007-A_BAST.TI.16BAJx24PZ D18/20 P.CREU T.LASER SER.16
1,01/098250202,,0,,,TEFLON TUERCA D25 M-18x8,1,1_01/098250202,1_01/098250202_TEFLON TUERCA D25 M-18x8
1,PR/0085/0005-A,,0,,,PORTABOLAS VARILLA Fe L1100+TC220 DOBLE VARILLA CONO INFERIOR,1,1_PR/0085/0005-A,1_PR/0085/0005-A_PORTABOLAS VARILLA Fe L1100+TC220 DOBLE VARILLA CONO INFERIOR
1,01/0982401,,0,,,MARCO Al+HALAR 10x900x710 20TL13,1,1_01/0982401,1_01/0982401_MARCO Al+HALAR 10x900x710 20TL13
1,04/024000007,,0,,,PLAST.VERDE TC ANODO 50-4x700+TC150,1,1_04/024000007,1_04/024000007_PLAST.VERDE TC ANODO 50-4x700+TC150
1,01/0982501M,,0,,,MZ INOX316 D10x118 RM10x18,1,1_01/0982501M,1_01/0982501M_MZ INOX316 D10x118 RM10x18
1,02/124000001,,0,,,ALARGAR CESTA Ti DE 900 A 1080x150x50,1,1_02/124000001,1_02/124000001_ALARGAR CESTA Ti DE 900 A 1080x150x50
1,02/09862M,,0,,,"CORT/PLEGAR Ti-1,5 L20x21,7x280,5",1,1_02/09862M,"1_02/09862M_CORT/PLEGAR Ti-1,5 L20x21,7x280,5"
1,02/09862M1,,0,,,"CORT/PLEGAR Ti-1,5 L20x21,7x397",1,1_02/09862M1,"1_02/09862M1_CORT/PLEGAR Ti-1,5 L20x21,7x397"
1,01/040031050,,0,,,ANODO Pb/Sn7% 40-3x1050,1,1_01/040031050,1_01/040031050_ANODO Pb/Sn7% 40-3x1050
1,01/0982402,,0,,,MARCO INOX316+HALAR 12x990x660 20TL13,1,1_01/0982402,1_01/0982402_MARCO INOX316+HALAR 12x990x660 20TL13
1,01/098240101,,0,,,MARCO Al 10x900x710 20TAL13,1,1_01/098240101,1_01/098240101_MARCO Al 10x900x710 20TAL13
1,01/098240201,,0,,,BASE INOX316 12x990x660 REBAJE 2x25 20TL13,1,1_01/098240201,1_01/098240201_BASE INOX316 12x990x660 REBAJE 2x25 20TL13
1,01/0982401H,,0,,,RECUBR.HALAR MARCO Al 10x900x710,1,1_01/0982401H,1_01/0982401H_RECUBR.HALAR MARCO Al 10x900x710
1,01/0982402H,,0,,,RECUBR.HALAR MARCO INOX316 12x990x660,1,1_01/0982402H,1_01/0982402H_RECUBR.HALAR MARCO INOX316 12x990x660
1,01/09965,,0,,,BAST.1630x1164 30PZ AT-03-137,1,1_01/09965,1_01/09965_BAST.1630x1164 30PZ AT-03-137
1,PR/0048/0022,,0,,,CALENT.TEFLON 3000W 400V L-600x800x355,1,1_PR/0048/0022,1_PR/0048/0022_CALENT.TEFLON 3000W 400V L-600x800x355
1,PR/0617/0143,,0,,,BAST.Ti.MA.1400x325 7BESx29POSx2 (HEXAGON),1,1_PR/0617/0143,1_PR/0617/0143_BAST.Ti.MA.1400x325 7BESx29POSx2 (HEXAGON)
1,12/TP2850O,,0,,,REST.INOX321 D8x300 500W 230V RACOR,1,1_12/TP2850O,1_12/TP2850O_REST.INOX321 D8x300 500W 230V RACOR
1,03/2333060,,0,,,CALENT.Ti.4 1500W 400V PC-600,1,1_03/2333060,1_03/2333060_CALENT.Ti.4 1500W 400V PC-600
1,02/0970101,,0,,,EJE Ti D6x48 MECHA D4/5x8+2PLANOS,1,1_02/0970101,1_02/0970101_EJE Ti D6x48 MECHA D4/5x8+2PLANOS
1,12/141100005,,0,,,REP.CUBA PVC EN SU FACTORIA,1,1_12/141100005,1_12/141100005_REP.CUBA PVC EN SU FACTORIA
1,PR/0617/0070,,0,,,ESPARRAGO Ti D6x90 2RM-6x40,1,1_PR/0617/0070,1_PR/0617/0070_ESPARRAGO Ti D6x90 2RM-6x40
1,12/TF00003,,0,,,TEFLON TAPON D30x3+D11x10 REG 1x5,1,1_12/TF00003,1_12/TF00003_TEFLON TAPON D30x3+D11x10 REG 1x5
1,04/143800007,,0,,,"TUBO D1""x626 PLAST.ROJO T-40-90-5382",1,1_04/143800007,"1_04/143800007_TUBO D1""x626 PLAST.ROJO T-40-90-5382"
1,12/TF00001,,0,,,"TEFLON PASAMURO D35x4+D11x10 T8,1",1,1_12/TF00001,"1_12/TF00001_TEFLON PASAMURO D35x4+D11x10 T8,1"
1,PR/1606/0002,,0,,,BAST.Ti 200xD40 2POSx8PES,1,1_PR/1606/0002,1_PR/1606/0002_BAST.Ti 200xD40 2POSx8PES
1,02/09884,,0,,,PORTA-BAST.Ti 820x438x400,1,1_02/09884,1_02/09884_PORTA-BAST.Ti 820x438x400
1,03/00329M,,0,,,"REST.Cu D9,8x6526 I650 3000W 230V 8651H",1,1_03/00329M,"1_03/00329M_REST.Cu D9,8x6526 I650 3000W 230V 8651H"
1,04/143800014,,0,,,BARRA D25x490 PLAST.ROJO T-040-90-4382,1,1_04/143800014,1_04/143800014_BARRA D25x490 PLAST.ROJO T-040-90-4382
1,03/00330,,0,,,CALENT.TEFLON 1500W 230V L-600x500x230,1,1_03/00330,1_03/00330_CALENT.TEFLON 1500W 230V L-600x500x230
1,PR/1643/0006-B,,0,,,"BAST.Ti 1103x230 3BAJx10POSx2 D.66,3 3 CON.",1,1_PR/1643/0006-B,"1_PR/1643/0006-B_BAST.Ti 1103x230 3BAJx10POSx2 D.66,3 3 CON."
1,PR/1643/0006-C,,0,,,"BAST.Ti 1103x230 3BAJx10POSx2 D.66,3 2 C0N.",1,1_PR/1643/0006-C,"1_PR/1643/0006-C_BAST.Ti 1103x230 3BAJx10POSx2 D.66,3 2 C0N."
1,PR/0617/0057,,0,,,BAST.Ti 1245x204 5BESx45POSx2CES,1,1_PR/0617/0057,1_PR/0617/0057_BAST.Ti 1245x204 5BESx45POSx2CES
1,PR/0617/0057-A,,0,,,BAST.Ti 1245x184 4BESx37POSx2CES,1,1_PR/0617/0057-A,1_PR/0617/0057-A_BAST.Ti 1245x184 4BESx37POSx2CES
1,04/1609075015,,0,,,FUNDA POC3 75/105x10x40 PLAST.IGNIFUGO,1,1_04/1609075015,1_04/1609075015_FUNDA POC3 75/105x10x40 PLAST.IGNIFUGO
1,04/1609150015,,0,,,FUNDA POC6 150/180x10x40 PLAST.IGNIFUGO,1,1_04/1609150015,1_04/1609150015_FUNDA POC6 150/180x10x40 PLAST.IGNIFUGO
1,04/1609050015,,0,,,FUNDA POC2 50/80x10x40 PLAST.IGNIFUGO,1,1_04/1609050015,1_04/1609050015_FUNDA POC2 50/80x10x40 PLAST.IGNIFUGO
1,04/143800006,,0,,,BARRA D18x286 PLAST.ROJO T-025-90-2382,1,1_04/143800006,1_04/143800006_BARRA D18x286 PLAST.ROJO T-025-90-2382
1,04/1609100015,,0,,,FUNDA POC4 100/130x10x40 PLAST.IGNIFUGO,1,1_04/1609100015,1_04/1609100015_FUNDA POC4 100/130x10x40 PLAST.IGNIFUGO
1,04/1609125015,,0,,,FUNDA POC5 125/155x10x40 PLAST.IGNIFUGO,1,1_04/1609125015,1_04/1609125015_FUNDA POC5 125/155x10x40 PLAST.IGNIFUGO
